location_code,has_hrp,in_gho,provider_admin1_name,provider_admin2_name,admin1_code,admin1_name,admin2_code,admin2_name,admin_level,market_name,lat,lon,commodity_category,commodity_name,unit,price_flag,price_type,currency_code,price,reference_period_start,reference_period_end
ZMB,False,True,North-Western,Zambezi,ZM108,North-Western,ZM108009,Zambezi,2,Zambezi,-13.5428085,23.1134628,pulses and nuts,Beans,KG,actual,Retail,ZMW,45.0,2024-11-15,2024-12-14
ZMB,False,True,North-Western,Zambezi,ZM108,North-Western,ZM108009,Zambezi,2,Zambezi,-13.5428085,23.1134628,pulses and nuts,Soy Chunks,90 G,actual,Retail,ZMW,6.75,2024-11-15,2024-12-14
ZMB,False,True,North-Western,Zambezi,ZM108,North-Western,ZM108009,Zambezi,2,Zambezi,-13.5428085,23.1134628,vegetables and fruits,Bananas,KG,actual,Retail,ZMW,26.0,2024-11-15,2024-12-14
ZMB,False,True,North-Western,Zambezi,ZM108,North-Western,ZM108009,Zambezi,2,Zambezi,-13.5428085,23.1134628,vegetables and fruits,Rape leaves,KG,actual,Retail,ZMW,17.0,2024-11-15,2024-12-14
ZMB,False,True,Northern,Chilubi,ZM107,Northern,ZM107001,Chilubi,2,Chilubi,-11.1534499999999,29.9036099999999,cereals and tubers,Maize (white),Tin (20 L),actual,Retail,ZMW,180.0,2024-11-15,2024-12-14
ZMB,False,True,Northern,Chilubi,ZM107,Northern,ZM107001,Chilubi,2,Chilubi,-11.1534499999999,29.9036099999999,cereals and tubers,"Maize meal (white, breakfast)",25 KG,actual,Retail,ZMW,440.0,2024-11-15,2024-12-14
ZMB,False,True,Northern,Chilubi,ZM107,Northern,ZM107001,Chilubi,2,Chilubi,-11.1534499999999,29.9036099999999,cereals and tubers,"Maize meal (white, roller)",25 KG,actual,Retail,ZMW,340.0,2024-11-15,2024-12-14
ZMB,False,True,Northern,Chilubi,ZM107,Northern,ZM107001,Chilubi,2,Chilubi,-11.1534499999999,29.9036099999999,"meat, fish and eggs",Eggs,30 pcs,actual,Retail,ZMW,120.0,2024-11-15,2024-12-14
ZMB,False,True,Northern,Chilubi,ZM107,Northern,ZM107001,Chilubi,2,Chilubi,-11.1534499999999,29.9036099999999,miscellaneous food,Salt,KG,actual,Retail,ZMW,10.0,2024-11-15,2024-12-14
ZMB,False,True,Northern,Chilubi,ZM107,Northern,ZM107001,Chilubi,2,Chilubi,-11.1534499999999,29.9036099999999,miscellaneous food,Sugar,KG,actual,Retail,ZMW,40.0,2024-11-15,2024-12-14
ZMB,False,True,Northern,Chilubi,ZM107,Northern,ZM107001,Chilubi,2,Chilubi,-11.1534499999999,29.9036099999999,oil and fats,"Oil (cooking, imported)",750 ML,actual,Retail,ZMW,45.0,2024-11-15,2024-12-14
ZMB,False,True,Northern,Chilubi,ZM107,Northern,ZM107001,Chilubi,2,Chilubi,-11.1534499999999,29.9036099999999,oil and fats,"Oil (cooking, local)",2.5 L,actual,Retail,ZMW,150.0,2024-11-15,2024-12-14
ZMB,False,True,Northern,Chilubi,ZM107,Northern,ZM107001,Chilubi,2,Chilubi,-11.1534499999999,29.9036099999999,pulses and nuts,Beans,KG,actual,Retail,ZMW,39.0,2024-11-15,2024-12-14
ZMB,False,True,Northern,Chilubi,ZM107,Northern,ZM107001,Chilubi,2,Chilubi,-11.1534499999999,29.9036099999999,vegetables and fruits,Rape leaves,KG,actual,Retail,ZMW,12.0,2024-11-15,2024-12-14
ZMB,False,True,Northern,Kaputa,ZM107,Northern,ZM107002,Kaputa,2,Kaputa,-8.4666667,29.6666667,cereals and tubers,Maize (white),Tin (20 L),actual,Retail,ZMW,160.0,2024-11-15,2024-12-14
ZMB,False,True,Northern,Kaputa,ZM107,Northern,ZM107002,Kaputa,2,Kaputa,-8.4666667,29.6666667,"meat, fish and eggs","Fish (dry, bream)",KG,actual,Retail,ZMW,172.0,2024-11-15,2024-12-14
ZMB,False,True,Northern,Kaputa,ZM107,Northern,ZM107002,Kaputa,2,Kaputa,-8.4666667,29.6666667,"meat, fish and eggs","Meat (mixed, cut)",KG,actual,Retail,ZMW,95.0,2024-11-15,2024-12-14
ZMB,False,True,Northern,Kaputa,ZM107,Northern,ZM107002,Kaputa,2,Kaputa,-8.4666667,29.6666667,pulses and nuts,Beans,KG,actual,Retail,ZMW,26.0,2024-11-15,2024-12-14
ZMB,False,True,Northern,Kaputa,ZM107,Northern,ZM107002,Kaputa,2,Kaputa,-8.4666667,29.6666667,vegetables and fruits,Rape leaves,KG,actual,Retail,ZMW,14.0,2024-11-15,2024-12-14
ZMB,False,True,Northern,Kasama,ZM107,Northern,ZM107003,Kasama,2,Kasama,-10.2,31.2,cereals and tubers,Maize (white),Tin (20 L),actual,Retail,ZMW,154.0,2024-11-15,2024-12-14
ZMB,False,True,Northern,Kasama,ZM107,Northern,ZM107003,Kasama,2,Kasama,-10.2,31.2,cereals and tubers,"Maize meal (white, breakfast)",25 KG,actual,Retail,ZMW,304.0,2024-11-15,2024-12-14
ZMB,False,True,Northern,Kasama,ZM107,Northern,ZM107003,Kasama,2,Kasama,-10.2,31.2,cereals and tubers,"Maize meal (white, roller)",25 KG,actual,Retail,ZMW,259.0,2024-11-15,2024-12-14
ZMB,False,True,Northern,Kasama,ZM107,Northern,ZM107003,Kasama,2,Kasama,-10.2,31.2,"meat, fish and eggs",Eggs,30 pcs,actual,Retail,ZMW,88.0,2024-11-15,2024-12-14
ZMB,False,True,Northern,Kasama,ZM107,Northern,ZM107003,Kasama,2,Kasama,-10.2,31.2,"meat, fish and eggs","Fish (dry, bream)",KG,actual,Retail,ZMW,174.0,2024-11-15,2024-12-14
ZMB,False,True,Northern,Kasama,ZM107,Northern,ZM107003,Kasama,2,Kasama,-10.2,31.2,"meat, fish and eggs","Meat (mixed, cut)",KG,actual,Retail,ZMW,92.0,2024-11-15,2024-12-14
ZMB,False,True,Northern,Kasama,ZM107,Northern,ZM107003,Kasama,2,Kasama,-10.2,31.2,milk and dairy,Milk (fresh),500 ML,actual,Retail,ZMW,14.0,2024-11-15,2024-12-14
ZMB,False,True,Northern,Kasama,ZM107,Northern,ZM107003,Kasama,2,Kasama,-10.2,31.2,miscellaneous food,Salt,KG,actual,Retail,ZMW,45.0,2024-11-15,2024-12-14
ZMB,False,True,Northern,Kasama,ZM107,Northern,ZM107003,Kasama,2,Kasama,-10.2,31.2,miscellaneous food,Sugar,KG,actual,Retail,ZMW,32.0,2024-11-15,2024-12-14
ZMB,False,True,Northern,Kasama,ZM107,Northern,ZM107003,Kasama,2,Kasama,-10.2,31.2,oil and fats,"Oil (cooking, imported)",750 ML,actual,Retail,ZMW,45.0,2024-11-15,2024-12-14
ZMB,False,True,Northern,Kasama,ZM107,Northern,ZM107003,Kasama,2,Kasama,-10.2,31.2,oil and fats,"Oil (cooking, local)",2.5 L,actual,Retail,ZMW,144.0,2024-11-15,2024-12-14
ZMB,False,True,Northern,Kasama,ZM107,Northern,ZM107003,Kasama,2,Kasama,-10.2,31.2,vegetables and fruits,Bananas,KG,actual,Retail,ZMW,16.0,2024-11-15,2024-12-14
ZMB,False,True,Northern,Kasama,ZM107,Northern,ZM107003,Kasama,2,Kasama,-10.2,31.2,vegetables and fruits,Rape leaves,KG,actual,Retail,ZMW,11.0,2024-11-15,2024-12-14
ZMB,False,True,Northern,Luwingu,ZM107,Northern,ZM107004,Luwingu,2,Luwingu,-10.266667,29.9,cereals and tubers,Maize (white),Tin (20 L),actual,Retail,ZMW,140.0,2024-11-15,2024-12-14
ZMB,False,True,Northern,Luwingu,ZM107,Northern,ZM107004,Luwingu,2,Luwingu,-10.266667,29.9,cereals and tubers,"Maize meal (white, breakfast)",25 KG,actual,Retail,ZMW,329.0,2024-11-15,2024-12-14
ZMB,False,True,Northern,Luwingu,ZM107,Northern,ZM107004,Luwingu,2,Luwingu,-10.266667,29.9,cereals and tubers,"Maize meal (white, roller)",25 KG,actual,Retail,ZMW,317.0,2024-11-15,2024-12-14
ZMB,False,True,Northern,Luwingu,ZM107,Northern,ZM107004,Luwingu,2,Luwingu,-10.266667,29.9,"meat, fish and eggs",Eggs,30 pcs,actual,Retail,ZMW,88.0,2024-11-15,2024-12-14
ZMB,False,True,Northern,Luwingu,ZM107,Northern,ZM107004,Luwingu,2,Luwingu,-10.266667,29.9,miscellaneous food,Salt,KG,actual,Retail,ZMW,12.0,2024-11-15,2024-12-14
ZMB,False,True,Northern,Luwingu,ZM107,Northern,ZM107004,Luwingu,2,Luwingu,-10.266667,29.9,oil and fats,"Oil (cooking, imported)",750 ML,actual,Retail,ZMW,40.0,2024-11-15,2024-12-14
ZMB,False,True,Northern,Luwingu,ZM107,Northern,ZM107004,Luwingu,2,Luwingu,-10.266667,29.9,oil and fats,"Oil (cooking, local)",2.5 L,actual,Retail,ZMW,139.0,2024-11-15,2024-12-14
ZMB,False,True,Northern,Luwingu,ZM107,Northern,ZM107004,Luwingu,2,Luwingu,-10.266667,29.9,pulses and nuts,Beans,KG,actual,Retail,ZMW,36.0,2024-11-15,2024-12-14
ZMB,False,True,Northern,Luwingu,ZM107,Northern,ZM107004,Luwingu,2,Luwingu,-10.266667,29.9,vegetables and fruits,Bananas,KG,actual,Retail,ZMW,16.0,2024-11-15,2024-12-14
ZMB,False,True,Northern,Luwingu,ZM107,Northern,ZM107004,Luwingu,2,Luwingu,-10.266667,29.9,vegetables and fruits,Rape leaves,KG,actual,Retail,ZMW,7.0,2024-11-15,2024-12-14
ZMB,False,True,Northern,Mbala,ZM107,Northern,ZM107005,Mbala,2,Mbala,-8.833333,31.383333,cereals and tubers,Maize (white),Tin (20 L),actual,Retail,ZMW,160.0,2024-11-15,2024-12-14
ZMB,False,True,Northern,Mbala,ZM107,Northern,ZM107005,Mbala,2,Mbala,-8.833333,31.383333,cereals and tubers,"Maize meal (white, breakfast)",25 KG,actual,Retail,ZMW,284.0,2024-11-15,2024-12-14
ZMB,False,True,Northern,Mbala,ZM107,Northern,ZM107005,Mbala,2,Mbala,-8.833333,31.383333,cereals and tubers,"Maize meal (white, roller)",25 KG,actual,Retail,ZMW,190.0,2024-11-15,2024-12-14
ZMB,False,True,Northern,Mbala,ZM107,Northern,ZM107005,Mbala,2,Mbala,-8.833333,31.383333,"meat, fish and eggs",Eggs,30 pcs,actual,Retail,ZMW,95.0,2024-11-15,2024-12-14
ZMB,False,True,Northern,Mbala,ZM107,Northern,ZM107005,Mbala,2,Mbala,-8.833333,31.383333,"meat, fish and eggs","Meat (mixed, cut)",KG,actual,Retail,ZMW,80.0,2024-11-15,2024-12-14
ZMB,False,True,Northern,Mbala,ZM107,Northern,ZM107005,Mbala,2,Mbala,-8.833333,31.383333,miscellaneous food,Sugar,KG,actual,Retail,ZMW,35.0,2024-11-15,2024-12-14
ZMB,False,True,Northern,Mbala,ZM107,Northern,ZM107005,Mbala,2,Mbala,-8.833333,31.383333,oil and fats,"Oil (cooking, imported)",750 ML,actual,Retail,ZMW,42.0,2024-11-15,2024-12-14
ZMB,False,True,Northern,Mbala,ZM107,Northern,ZM107005,Mbala,2,Mbala,-8.833333,31.383333,oil and fats,"Oil (cooking, local)",2.5 L,actual,Retail,ZMW,140.0,2024-11-15,2024-12-14
ZMB,False,True,Northern,Mbala,ZM107,Northern,ZM107005,Mbala,2,Mbala,-8.833333,31.383333,pulses and nuts,Beans,KG,actual,Retail,ZMW,44.0,2024-11-15,2024-12-14
ZMB,False,True,Northern,Mbala,ZM107,Northern,ZM107005,Mbala,2,Mbala,-8.833333,31.383333,vegetables and fruits,Rape leaves,KG,actual,Retail,ZMW,10.0,2024-11-15,2024-12-14
ZMB,False,True,Northern,Mporokoso,ZM107,Northern,ZM107006,Mporokoso,2,Mporokoso,-9.3833333,30.1333333,cereals and tubers,Maize (white),Tin (20 L),actual,Retail,ZMW,160.0,2024-11-15,2024-12-14
ZMB,False,True,Northern,Mporokoso,ZM107,Northern,ZM107006,Mporokoso,2,Mporokoso,-9.3833333,30.1333333,cereals and tubers,"Maize meal (white, breakfast)",25 KG,actual,Retail,ZMW,380.0,2024-11-15,2024-12-14
ZMB,False,True,Northern,Mporokoso,ZM107,Northern,ZM107006,Mporokoso,2,Mporokoso,-9.3833333,30.1333333,"meat, fish and eggs","Meat (mixed, cut)",KG,actual,Retail,ZMW,95.0,2024-11-15,2024-12-14
ZMB,False,True,Northern,Mporokoso,ZM107,Northern,ZM107006,Mporokoso,2,Mporokoso,-9.3833333,30.1333333,pulses and nuts,Beans,KG,actual,Retail,ZMW,28.0,2024-11-15,2024-12-14
ZMB,False,True,Northern,Mporokoso,ZM107,Northern,ZM107006,Mporokoso,2,Mporokoso,-9.3833333,30.1333333,vegetables and fruits,Rape leaves,KG,actual,Retail,ZMW,9.0,2024-11-15,2024-12-14
ZMB,False,True,Northern,Mpulungu,ZM107,Northern,ZM107007,Mpulungu,2,Mpulungu,-8.7666667,31.1333333,cereals and tubers,Maize (white),Tin (20 L),actual,Retail,ZMW,150.0,2024-11-15,2024-12-14
ZMB,False,True,Northern,Mpulungu,ZM107,Northern,ZM107007,Mpulungu,2,Mpulungu,-8.7666667,31.1333333,cereals and tubers,"Maize meal (white, breakfast)",25 KG,actual,Retail,ZMW,250.0,2024-11-15,2024-12-14
ZMB,False,True,Northern,Mpulungu,ZM107,Northern,ZM107007,Mpulungu,2,Mpulungu,-8.7666667,31.1333333,cereals and tubers,"Maize meal (white, roller)",25 KG,actual,Retail,ZMW,210.0,2024-11-15,2024-12-14
ZMB,False,True,Northern,Mpulungu,ZM107,Northern,ZM107007,Mpulungu,2,Mpulungu,-8.7666667,31.1333333,"meat, fish and eggs",Eggs,30 pcs,actual,Retail,ZMW,90.0,2024-11-15,2024-12-14
ZMB,False,True,Northern,Mpulungu,ZM107,Northern,ZM107007,Mpulungu,2,Mpulungu,-8.7666667,31.1333333,"meat, fish and eggs","Fish (dry, bream)",KG,actual,Retail,ZMW,192.0,2024-11-15,2024-12-14
ZMB,False,True,Northern,Mpulungu,ZM107,Northern,ZM107007,Mpulungu,2,Mpulungu,-8.7666667,31.1333333,"meat, fish and eggs","Meat (mixed, cut)",KG,actual,Retail,ZMW,90.0,2024-11-15,2024-12-14
ZMB,False,True,Northern,Mpulungu,ZM107,Northern,ZM107007,Mpulungu,2,Mpulungu,-8.7666667,31.1333333,oil and fats,"Oil (cooking, imported)",750 ML,actual,Retail,ZMW,45.0,2024-11-15,2024-12-14
ZMB,False,True,Northern,Mpulungu,ZM107,Northern,ZM107007,Mpulungu,2,Mpulungu,-8.7666667,31.1333333,pulses and nuts,Beans,KG,actual,Retail,ZMW,33.0,2024-11-15,2024-12-14
ZMB,False,True,Northern,Mpulungu,ZM107,Northern,ZM107007,Mpulungu,2,Mpulungu,-8.7666667,31.1333333,vegetables and fruits,Rape leaves,KG,actual,Retail,ZMW,14.0,2024-11-15,2024-12-14
ZMB,False,True,Northern,Mungwi,ZM107,Northern,ZM107008,Mungwi,2,Mungwi,-10.1666667,31.3833333,cereals and tubers,Maize (white),Tin (20 L),actual,Retail,ZMW,160.0,2024-11-15,2024-12-14
ZMB,False,True,Northern,Mungwi,ZM107,Northern,ZM107008,Mungwi,2,Mungwi,-10.1666667,31.3833333,cereals and tubers,"Maize meal (white, breakfast)",25 KG,actual,Retail,ZMW,310.0,2024-11-15,2024-12-14
ZMB,False,True,Northern,Mungwi,ZM107,Northern,ZM107008,Mungwi,2,Mungwi,-10.1666667,31.3833333,cereals and tubers,"Maize meal (white, roller)",25 KG,actual,Retail,ZMW,280.0,2024-11-15,2024-12-14
ZMB,False,True,Northern,Mungwi,ZM107,Northern,ZM107008,Mungwi,2,Mungwi,-10.1666667,31.3833333,"meat, fish and eggs",Eggs,30 pcs,actual,Retail,ZMW,105.0,2024-11-15,2024-12-14
ZMB,False,True,Northern,Mungwi,ZM107,Northern,ZM107008,Mungwi,2,Mungwi,-10.1666667,31.3833333,"meat, fish and eggs","Meat (mixed, cut)",KG,actual,Retail,ZMW,120.0,2024-11-15,2024-12-14
ZMB,False,True,Northern,Mungwi,ZM107,Northern,ZM107008,Mungwi,2,Mungwi,-10.1666667,31.3833333,oil and fats,"Oil (cooking, imported)",750 ML,actual,Retail,ZMW,40.0,2024-11-15,2024-12-14
ZMB,False,True,Northern,Mungwi,ZM107,Northern,ZM107008,Mungwi,2,Mungwi,-10.1666667,31.3833333,oil and fats,"Oil (cooking, local)",2.5 L,actual,Retail,ZMW,135.0,2024-11-15,2024-12-14
ZMB,False,True,Northern,Mungwi,ZM107,Northern,ZM107008,Mungwi,2,Mungwi,-10.1666667,31.3833333,pulses and nuts,Beans,KG,actual,Retail,ZMW,33.0,2024-11-15,2024-12-14
ZMB,False,True,Northern,Mungwi,ZM107,Northern,ZM107008,Mungwi,2,Mungwi,-10.1666667,31.3833333,vegetables and fruits,Bananas,KG,actual,Retail,ZMW,36.0,2024-11-15,2024-12-14
ZMB,False,True,Northern,Mungwi,ZM107,Northern,ZM107008,Mungwi,2,Mungwi,-10.1666667,31.3833333,vegetables and fruits,Rape leaves,KG,actual,Retail,ZMW,7.0,2024-11-15,2024-12-14
ZMB,False,True,Southern,Chikankanta,ZM109,Southern,ZM109001,Chikankata,2,Chikankata Mission,-16.2288275,28.1418882,cereals and tubers,Maize (white),Tin (20 L),actual,Retail,ZMW,240.0,2024-11-15,2024-12-14
ZMB,False,True,Southern,Chikankanta,ZM109,Southern,ZM109001,Chikankata,2,Chikankata Mission,-16.2288275,28.1418882,cereals and tubers,Maize meal,400 G,actual,Retail,ZMW,10.0,2024-11-15,2024-12-14
ZMB,False,True,Southern,Chikankanta,ZM109,Southern,ZM109001,Chikankata,2,Chikankata Mission,-16.2288275,28.1418882,cereals and tubers,"Maize meal (white, breakfast)",25 KG,actual,Retail,ZMW,357.5,2024-11-15,2024-12-14
ZMB,False,True,Southern,Chikankanta,ZM109,Southern,ZM109001,Chikankata,2,Chikankata Mission,-16.2288275,28.1418882,cereals and tubers,"Maize meal (white, roller)",25 KG,actual,Retail,ZMW,336.5,2024-11-15,2024-12-14
ZMB,False,True,Southern,Chikankanta,ZM109,Southern,ZM109001,Chikankata,2,Chikankata Mission,-16.2288275,28.1418882,cereals and tubers,Rice,KG,actual,Retail,ZMW,33.75,2024-11-15,2024-12-14
ZMB,False,True,Southern,Chikankanta,ZM109,Southern,ZM109001,Chikankata,2,Chikankata Mission,-16.2288275,28.1418882,"meat, fish and eggs",Eggs,30 pcs,actual,Retail,ZMW,80.8,2024-11-15,2024-12-14
ZMB,False,True,Southern,Chikankanta,ZM109,Southern,ZM109001,Chikankata,2,Chikankata Mission,-16.2288275,28.1418882,"meat, fish and eggs",Fish (dry),Bundle,actual,Retail,ZMW,125.0,2024-11-15,2024-12-14
ZMB,False,True,Southern,Chikankanta,ZM109,Southern,ZM109001,Chikankata,2,Chikankata Mission,-16.2288275,28.1418882,"meat, fish and eggs",Fish (kapenta),90 G,actual,Retail,ZMW,16.67,2024-11-15,2024-12-14
ZMB,False,True,Southern,Chikankanta,ZM109,Southern,ZM109001,Chikankata,2,Chikankata Mission,-16.2288275,28.1418882,miscellaneous food,Salt,KG,actual,Retail,ZMW,10.0,2024-11-15,2024-12-14
ZMB,False,True,Southern,Chikankanta,ZM109,Southern,ZM109001,Chikankata,2,Chikankata Mission,-16.2288275,28.1418882,miscellaneous food,Sugar,KG,actual,Retail,ZMW,30.75,2024-11-15,2024-12-14
ZMB,False,True,Southern,Chikankanta,ZM109,Southern,ZM109001,Chikankata,2,Chikankata Mission,-16.2288275,28.1418882,oil and fats,"Oil (cooking, local)",750 ML,actual,Retail,ZMW,43.0,2024-11-15,2024-12-14
ZMB,False,True,Southern,Chikankanta,ZM109,Southern,ZM109001,Chikankata,2,Chikankata Mission,-16.2288275,28.1418882,pulses and nuts,Beans,KG,actual,Retail,ZMW,35.0,2024-11-15,2024-12-14
ZMB,False,True,Southern,Chikankanta,ZM109,Southern,ZM109001,Chikankata,2,Chikankata Mission,-16.2288275,28.1418882,pulses and nuts,Soy Chunks,90 G,actual,Retail,ZMW,6.0,2024-11-15,2024-12-14
ZMB,False,True,Southern,Chikankanta,ZM109,Southern,ZM109001,Chikankata,2,Naduba,-15.8717896,28.2860102,cereals and tubers,Maize meal,400 G,actual,Retail,ZMW,7.5,2024-11-15,2024-12-14
ZMB,False,True,Southern,Chikankanta,ZM109,Southern,ZM109001,Chikankata,2,Naduba,-15.8717896,28.2860102,cereals and tubers,"Maize meal (white, breakfast)",25 KG,actual,Retail,ZMW,332.5,2024-11-15,2024-12-14
ZMB,False,True,Southern,Chikankanta,ZM109,Southern,ZM109001,Chikankata,2,Naduba,-15.8717896,28.2860102,cereals and tubers,"Maize meal (white, roller)",25 KG,actual,Retail,ZMW,315.0,2024-11-15,2024-12-14
ZMB,False,True,Southern,Chikankanta,ZM109,Southern,ZM109001,Chikankata,2,Naduba,-15.8717896,28.2860102,cereals and tubers,Rice,KG,actual,Retail,ZMW,35.5,2024-11-15,2024-12-14
ZMB,False,True,Southern,Chikankanta,ZM109,Southern,ZM109001,Chikankata,2,Naduba,-15.8717896,28.2860102,"meat, fish and eggs",Eggs,30 pcs,actual,Retail,ZMW,78.0,2024-11-15,2024-12-14
ZMB,False,True,Southern,Chikankanta,ZM109,Southern,ZM109001,Chikankata,2,Naduba,-15.8717896,28.2860102,"meat, fish and eggs",Fish (kapenta),90 G,actual,Retail,ZMW,35.0,2024-11-15,2024-12-14
ZMB,False,True,Southern,Chikankanta,ZM109,Southern,ZM109001,Chikankata,2,Naduba,-15.8717896,28.2860102,miscellaneous food,Salt,KG,actual,Retail,ZMW,11.0,2024-11-15,2024-12-14
ZMB,False,True,Southern,Chikankanta,ZM109,Southern,ZM109001,Chikankata,2,Naduba,-15.8717896,28.2860102,miscellaneous food,Sugar,KG,actual,Retail,ZMW,31.8,2024-11-15,2024-12-14
ZMB,False,True,Southern,Chikankanta,ZM109,Southern,ZM109001,Chikankata,2,Naduba,-15.8717896,28.2860102,oil and fats,"Oil (cooking, local)",750 ML,actual,Retail,ZMW,45.0,2024-11-15,2024-12-14
ZMB,False,True,Southern,Chikankanta,ZM109,Southern,ZM109001,Chikankata,2,Naduba,-15.8717896,28.2860102,pulses and nuts,Beans,KG,actual,Retail,ZMW,40.67,2024-11-15,2024-12-14
ZMB,False,True,Southern,Chikankanta,ZM109,Southern,ZM109001,Chikankata,2,Naduba,-15.8717896,28.2860102,pulses and nuts,Soy Chunks,90 G,actual,Retail,ZMW,7.0,2024-11-15,2024-12-14
ZMB,False,True,Southern,Chikankanta,ZM109,Southern,ZM109001,Chikankata,2,Nega Nega,-15.9549637,28.1254208,cereals and tubers,Maize (white),Tin (20 L),actual,Retail,ZMW,150.0,2024-11-15,2024-12-14
ZMB,False,True,Southern,Chikankanta,ZM109,Southern,ZM109001,Chikankata,2,Nega Nega,-15.9549637,28.1254208,cereals and tubers,Maize meal,400 G,actual,Retail,ZMW,10.0,2024-11-15,2024-12-14
ZMB,False,True,Southern,Chikankanta,ZM109,Southern,ZM109001,Chikankata,2,Nega Nega,-15.9549637,28.1254208,cereals and tubers,"Maize meal (white, breakfast)",25 KG,actual,Retail,ZMW,320.0,2024-11-15,2024-12-14
ZMB,False,True,Southern,Chikankanta,ZM109,Southern,ZM109001,Chikankata,2,Nega Nega,-15.9549637,28.1254208,cereals and tubers,"Maize meal (white, roller)",25 KG,actual,Retail,ZMW,295.0,2024-11-15,2024-12-14
ZMB,False,True,Southern,Chikankanta,ZM109,Southern,ZM109001,Chikankata,2,Nega Nega,-15.9549637,28.1254208,cereals and tubers,Rice,KG,actual,Retail,ZMW,32.67,2024-11-15,2024-12-14
ZMB,False,True,Southern,Chikankanta,ZM109,Southern,ZM109001,Chikankata,2,Nega Nega,-15.9549637,28.1254208,"meat, fish and eggs",Eggs,30 pcs,actual,Retail,ZMW,90.0,2024-11-15,2024-12-14
ZMB,False,True,Southern,Chikankanta,ZM109,Southern,ZM109001,Chikankata,2,Nega Nega,-15.9549637,28.1254208,"meat, fish and eggs",Fish (dry),Bundle,actual,Retail,ZMW,125.0,2024-11-15,2024-12-14
ZMB,False,True,Southern,Chikankanta,ZM109,Southern,ZM109001,Chikankata,2,Nega Nega,-15.9549637,28.1254208,"meat, fish and eggs",Fish (kapenta),90 G,actual,Retail,ZMW,22.5,2024-11-15,2024-12-14
ZMB,False,True,Southern,Chikankanta,ZM109,Southern,ZM109001,Chikankata,2,Nega Nega,-15.9549637,28.1254208,miscellaneous food,Salt,KG,actual,Retail,ZMW,13.0,2024-11-15,2024-12-14
ZMB,False,True,Southern,Chikankanta,ZM109,Southern,ZM109001,Chikankata,2,Nega Nega,-15.9549637,28.1254208,miscellaneous food,Sugar,KG,actual,Retail,ZMW,34.33,2024-11-15,2024-12-14
ZMB,False,True,Southern,Chikankanta,ZM109,Southern,ZM109001,Chikankata,2,Nega Nega,-15.9549637,28.1254208,oil and fats,"Oil (cooking, local)",750 ML,actual,Retail,ZMW,44.0,2024-11-15,2024-12-14
ZMB,False,True,Southern,Chikankanta,ZM109,Southern,ZM109001,Chikankata,2,Nega Nega,-15.9549637,28.1254208,pulses and nuts,Beans,KG,actual,Retail,ZMW,40.0,2024-11-15,2024-12-14
ZMB,False,True,Southern,Chikankanta,ZM109,Southern,ZM109001,Chikankata,2,Nega Nega,-15.9549637,28.1254208,pulses and nuts,Soy Chunks,90 G,actual,Retail,ZMW,5.5,2024-11-15,2024-12-14
ZMB,False,True,Southern,Choma,ZM109,Southern,ZM109002,Choma,2,Batoka,-16.7788982,27.2398896,cereals and tubers,"Maize meal (white, breakfast)",25 KG,actual,Retail,ZMW,250.0,2024-11-15,2024-12-14
ZMB,False,True,Southern,Choma,ZM109,Southern,ZM109002,Choma,2,Batoka,-16.7788982,27.2398896,cereals and tubers,Rice,KG,actual,Retail,ZMW,35.0,2024-11-15,2024-12-14
ZMB,False,True,Southern,Choma,ZM109,Southern,ZM109002,Choma,2,Batoka,-16.7788982,27.2398896,"meat, fish and eggs",Eggs,30 pcs,actual,Retail,ZMW,75.5,2024-11-15,2024-12-14
ZMB,False,True,Southern,Choma,ZM109,Southern,ZM109002,Choma,2,Batoka,-16.7788982,27.2398896,"meat, fish and eggs",Fish (fresh),KG,actual,Retail,ZMW,75.0,2024-11-15,2024-12-14
ZMB,False,True,Southern,Choma,ZM109,Southern,ZM109002,Choma,2,Batoka,-16.7788982,27.2398896,miscellaneous food,Salt,KG,actual,Retail,ZMW,12.0,2024-11-15,2024-12-14
ZMB,False,True,Southern,Choma,ZM109,Southern,ZM109002,Choma,2,Batoka,-16.7788982,27.2398896,miscellaneous food,Sugar,KG,actual,Retail,ZMW,31.67,2024-11-15,2024-12-14
ZMB,False,True,Southern,Choma,ZM109,Southern,ZM109002,Choma,2,Batoka,-16.7788982,27.2398896,oil and fats,"Oil (cooking, local)",750 ML,actual,Retail,ZMW,43.33,2024-11-15,2024-12-14
ZMB,False,True,Southern,Choma,ZM109,Southern,ZM109002,Choma,2,Batoka,-16.7788982,27.2398896,pulses and nuts,Beans,KG,actual,Retail,ZMW,45.0,2024-11-15,2024-12-14
ZMB,False,True,Southern,Choma,ZM109,Southern,ZM109002,Choma,2,Batoka,-16.7788982,27.2398896,pulses and nuts,Soy Chunks,90 G,actual,Retail,ZMW,7.0,2024-11-15,2024-12-14
ZMB,False,True,Southern,Choma,ZM109,Southern,ZM109002,Choma,2,Choma,-16.816667,26.983333,cereals and tubers,Maize (white),Tin (20 L),actual,Retail,ZMW,200.0,2024-11-15,2024-12-14
ZMB,False,True,Southern,Choma,ZM109,Southern,ZM109002,Choma,2,Choma,-16.816667,26.983333,cereals and tubers,Maize meal,400 G,actual,Retail,ZMW,10.0,2024-11-15,2024-12-14
